severity,code,date,match,match_id,detail,source_filename
WARNING,BRANN_STARTERS_NOT_11,1915-09-12,Brann-Lyn 3-2,082645c1-461a-4dff-8bea-b9f3d997caca,"Brann har 8 registrerte startere, ikke 11.",1915-09-12_brann-lyn.json
WARNING,BRANN_STARTERS_NOT_11,1915-09-26,Kvik Halden-Brann 8-0,14213df7-9e82-4fd2-9f55-98ac8eb94f64,"Brann har 4 registrerte startere, ikke 11.",1915-09-26_kvik-halden-brann.json
WARNING,BRANN_STARTERS_NOT_11,1916-05-14,Brann-Nornen 8-4,d8ef3106-04fb-4236-bfb4-173fda2ebdff,"Brann har 3 registrerte startere, ikke 11.",1916-05-14_brann-nornen.json
WARNING,BRANN_STARTERS_NOT_11,1916-08-24,Brann-Drott 8-1,ebf96020-f477-443f-b7df-6737293ea29f,"Brann har 0 registrerte startere, ikke 11.",1916-08-24_brann-drott.json
WARNING,BRANN_STARTERS_NOT_11,1916-08-31,Brann-Nornen 10-1,5252fa03-eb61-442b-bbe5-bd8a9823878b,"Brann har 2 registrerte startere, ikke 11.",1916-08-31_brann-nornen.json
WARNING,BRANN_STARTERS_NOT_11,1917-06-13,Brann-Nornen 11-0,253601bf-ad8f-4fba-b891-16acb9eb0fde,"Brann har 10 registrerte startere, ikke 11.",1917-06-13_brann-nornen.json
WARNING,BRANN_STARTERS_NOT_11,1917-06-19,Brann-TIF Viking 12-0,fb29aec6-697f-44d4-927e-315ed2521772,"Brann har 1 registrerte startere, ikke 11.",1917-06-19_brann-viking-bergen.json
WARNING,BRANN_STARTERS_NOT_11,1917-08-12,Vidar-Brann 0-7,901be39e-bc26-4d5c-bdef-8f64da9f57f1,"Brann har 8 registrerte startere, ikke 11.",1917-08-12_vidar-brann.json
WARNING,BRANN_STARTERS_NOT_11,1917-08-26,Aalesund-Brann 0-14,42200bbc-6520-4208-bba9-cabcd6872f0f,"Brann har 7 registrerte startere, ikke 11.",1917-08-26_aalesund-brann.json
WARNING,BRANN_STARTERS_NOT_11,1918-05-12,Brann-Frem 11-0,c660ebfb-3523-4e48-9e16-466e1991ebb3,"Brann har 8 registrerte startere, ikke 11.",1918-05-12_brann-frem.json
WARNING,BRANN_STARTERS_NOT_11,1918-05-28,Brann-Brodd 3-0,e58580fd-b6b8-4b0c-ab65-d0bf4922b4be,"Brann har 5 registrerte startere, ikke 11.",1918-05-28_brann-brodd.json
WARNING,BRANN_STARTERS_NOT_11,1918-09-08,Gjøvik-Lyn-Brann 1-3,dacbcd20-af79-4047-b06e-718bfd634de3,"Brann har 5 registrerte startere, ikke 11.",1918-09-08_gjovik-lyn-brann.json
WARNING,BRANN_STARTERS_NOT_11,1918-10-20,Brann-Frem 6-1,0cf21fb8-d159-4e30-8f16-28915ef57f3b,"Brann har 10 registrerte startere, ikke 11.",1918-10-20_brann-frem.json
WARNING,BRANN_STARTERS_NOT_11,1920-07-01,Brann-Frem 6-0,05bdf3da-b140-48e0-9f30-94f93c44d1ad,"Brann har 6 registrerte startere, ikke 11.",1920-07-01_brann-frem.json
WARNING,BRANN_STARTERS_NOT_11,1920-08-05,Djerv-Brann 0-3,04e9ed87-95fb-4fd4-852c-e9439a0b41e9,"Brann har 4 registrerte startere, ikke 11.",1920-08-05_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1920-09-19,Brann-Viking 6-1,e228a29f-dae6-4afb-b145-c0b6c4900bfd,"Brann har 9 registrerte startere, ikke 11.",1920-09-19_brann-viking.json
WARNING,BRANN_STARTERS_NOT_11,1920-10-03,Frigg-Brann 3-2,04718868-ce4a-41f4-827d-2c073fde9e39,"Brann har 9 registrerte startere, ikke 11.",1920-10-03_frigg-brann.json
WARNING,BRANN_STARTERS_NOT_11,1921-06-10,Djerv-Brann 2-6,627ac85d-775e-478c-ae06-56ea2007cf8c,"Brann har 2 registrerte startere, ikke 11.",1921-06-10_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1921-09-11,Fredrikstad-Brann 1-4,3dbe1265-790d-4fd6-b264-e85d0f1e8430,"Brann har 5 registrerte startere, ikke 11.",1921-09-11_fredrikstad-brann.json
WARNING,BRANN_STARTERS_NOT_11,1922-05-13,Frem-Brann 1-6,2cea5cf6-3fe5-4af1-b95e-b869dc19eb39,"Brann har 3 registrerte startere, ikke 11.",1922-05-13_frem-brann.json
WARNING,BRANN_STARTERS_NOT_11,1922-08-01,Djerv-Brann 2-3,7977796f-0358-482b-bda4-87cb8afc62a4,"Brann har 0 registrerte startere, ikke 11.",1922-08-01_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1923-05-10,Hardy-Brann 1-2,d84bc82c-306a-4427-ae7b-bcadc0a2dc99,"Brann har 0 registrerte startere, ikke 11.",1923-05-10_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1923-06-12,Djerv-Brann 0-9,66dd5102-b3bd-49e0-a1ac-bd34de22e172,"Brann har 8 registrerte startere, ikke 11.",1923-06-12_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1923-06-26,Frem-Brann 0-3,d7a0b1ba-012f-428e-af2e-2464994e3aae,"Brann har 4 registrerte startere, ikke 11.",1923-06-26_frem-brann.json
WARNING,BRANN_STARTERS_NOT_11,1923-09-23,Brann-Kvik (Trondheim) 4-1,b1a5b2a4-9f2f-41a3-a1ce-cfd024a6b337,"Brann har 10 registrerte startere, ikke 11.",1923-09-23_brann-kvik.json
WARNING,BRANN_STARTERS_NOT_11,1924-05-14,Hardy-Brann 0-7,cbddf0c5-d7ec-4a4f-a85b-f9fae3b19c32,"Brann har 7 registrerte startere, ikke 11.",1924-05-14_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1924-06-03,Djerv-Brann 0-4,892c3bef-cc60-4964-a956-19c05eacb578,"Brann har 7 registrerte startere, ikke 11.",1924-06-03_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1924-09-07,Strømsgodset-Brann 0-1,4546670b-44e8-4e90-836f-db4da2d25bd4,"Brann har 9 registrerte startere, ikke 11.",1924-09-07_stromsgodset-brann.json
WARNING,BRANN_STARTERS_NOT_11,1925-06-10,Djerv-Brann 3-0,16015626-9213-482e-8f3e-b7faba9e8e5f,"Brann har 9 registrerte startere, ikke 11.",1925-06-10_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1925-06-17,Brann-Hardy 5-0,60d716d4-7c6f-48c8-840d-b160d86a3656,"Brann har 5 registrerte startere, ikke 11.",1925-06-17_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1926-05-27,Brann-Minde 5-0,0c484767-d550-48d3-9d51-a527bd887f31,"Brann har 4 registrerte startere, ikke 11.",1926-05-27_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1926-06-09,Hardy-Brann 1-2,a15d1c5e-4e6b-43c3-b23d-0200e3511a2f,"Brann har 8 registrerte startere, ikke 11.",1926-06-09_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1926-08-06,Brann-Djerv 5-1,0ba4239b-1d22-4bce-a55a-5ec2eecd3b08,"Brann har 8 registrerte startere, ikke 11.",1926-08-06_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1926-08-15,Brann-Brodd 11-0,d00350cd-b317-44ef-af6b-9aa4c57b6406,"Brann har 9 registrerte startere, ikke 11.",1926-08-15_brann-brodd.json
WARNING,BRANN_STARTERS_NOT_11,1926-08-22,Brann-Vard 7-3,c476ebc6-5d0a-47fa-92a3-9042b235c241,"Brann har 7 registrerte startere, ikke 11.",1926-08-22_brann-vard.json
WARNING,BRANN_STARTERS_NOT_11,1926-09-26,Urædd-Brann 1-0,2f0e4274-65ed-4159-9010-f46a7944e597,"Brann har 9 registrerte startere, ikke 11.",1926-09-26_uraedd-brann.json
WARNING,BRANN_STARTERS_NOT_11,1927-05-19,Brann-Minde 12-2,da82cdea-7859-453e-b792-41162df6e703,"Brann har 5 registrerte startere, ikke 11.",1927-05-19_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1927-06-02,Brann-Hardy 10-1,fb9d3975-1dc1-4e97-9351-652807ae06b7,"Brann har 10 registrerte startere, ikke 11.",1927-06-02_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1927-06-08,Minde-Brann 2-9,93c6c311-7542-49d8-bb1f-d6c9edd1ed93,"Brann har 10 registrerte startere, ikke 11.",1927-06-08_minde-brann.json
WARNING,BRANN_STARTERS_NOT_11,1927-06-16,Djerv-Brann 1-4,c88997eb-eba1-4144-9de1-7bd960491839,"Brann har 6 registrerte startere, ikke 11.",1927-06-16_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1927-06-23,Brann-Hardy 4-2,89fa87bb-39f5-44c4-a70e-e5604b439f72,"Brann har 7 registrerte startere, ikke 11.",1927-06-23_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1927-06-26,Årstad-Brann 1-4,423087dd-5418-42fc-bd5d-675666f1b1df,"Brann har 7 registrerte startere, ikke 11.",1927-06-26_arstad-brann.json
WARNING,BRANN_STARTERS_NOT_11,1927-08-14,Voss-Brann 2-4,18b4895f-4373-4b61-9cdd-1f9e15dda0a8,"Brann har 6 registrerte startere, ikke 11.",1927-08-14_voss-brann.json
WARNING,BRANN_STARTERS_NOT_11,1928-05-30,Ny-Solheim-Brann 2-4,2154d9f5-4e3a-49af-ad5f-7174c46a007a,"Brann har 6 registrerte startere, ikke 11.",1928-05-30_ny-solheim-brann.json
WARNING,BRANN_STARTERS_NOT_11,1928-06-05,Brann-Årstad 12-0,8f1d4ed6-86bd-4569-91b2-3ca042825ce2,"Brann har 0 registrerte startere, ikke 11.",1928-06-05_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1928-06-20,Minde-Brann 3-1,037aea2f-aea2-4a3f-be9c-fcfccccd9c1b,"Brann har 4 registrerte startere, ikke 11.",1928-06-20_minde-brann.json
WARNING,BRANN_STARTERS_NOT_11,1928-08-06,Brann-Ny-Solheim 8-0,45d38d17-d3df-4230-be53-388e91fcf294,"Brann har 5 registrerte startere, ikke 11.",1928-08-06_brann-ny-solheim.json
WARNING,BRANN_STARTERS_NOT_11,1928-08-08,Brann-Hardy 6-3,003a409d-873c-40d5-b088-aa21dfd6506b,"Brann har 1 registrerte startere, ikke 11.",1928-08-08_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1928-08-12,Brann-Trygg/Oslo 3-1,6d303ce4-a820-4275-9fdf-16c006c0d812,"Brann har 9 registrerte startere, ikke 11.",1928-08-12_brann-trygg-oslo.json
WARNING,BRANN_STARTERS_NOT_11,1928-09-23,Sarpsborg FK-Brann 2-1,48720cfc-b26f-4918-af94-19287b947136,"Brann har 8 registrerte startere, ikke 11.",1928-09-23_sarpsborg-fk-brann.json
WARNING,BRANN_STARTERS_NOT_11,1929-06-20,Brann-Minde 2-1,765b31d2-4cae-4b3f-b0ae-d38ae9f4fcb6,"Brann har 9 registrerte startere, ikke 11.",1929-06-20_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1929-07-04,Brann-Årstad 5-1,7ae2c9a6-45ce-4cfb-aeab-333f3140e9d6,"Brann har 10 registrerte startere, ikke 11.",1929-07-04_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1929-08-25,Brann-Lisleby 6-2,287cdcbe-be5f-459b-9335-ab6a54295246,"Brann har 10 registrerte startere, ikke 11.",1929-08-25_brann-lisleby.json
WARNING,BRANN_STARTERS_NOT_11,1930-05-22,Brann-Djerv 3-1,6f5ce741-4717-46a4-95ee-d60a67ed5405,"Brann har 9 registrerte startere, ikke 11.",1930-05-22_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1930-06-20,Brann-Årstad 9-0,371a101c-0a6d-4db3-abe3-6d646ef6481f,"Brann har 9 registrerte startere, ikke 11.",1930-06-20_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1930-08-06,Ny-Solheim-Brann 0-3,c6450ffb-af4e-4455-8eff-ca116ce5237b,"Brann har 9 registrerte startere, ikke 11.",1930-08-06_ny-solheim-brann.json
WARNING,BRANN_STARTERS_NOT_11,1930-08-10,Brann-Voss 8-0,7d8be763-a24c-4365-aac5-5112f40f8407,"Brann har 9 registrerte startere, ikke 11.",1930-08-10_brann-voss.json
WARNING,BRANN_STARTERS_NOT_11,1930-08-30,Minde-Brann 1-10,2052e8af-e57c-4b51-9db3-d0203c03163f,"Brann har 7 registrerte startere, ikke 11.",1930-08-30_minde-brann.json
WARNING,BRANN_STARTERS_NOT_11,1930-09-28,Brann-Hardy 9-0,e78574b6-1eb3-424a-ab06-b9fd9c4adf02,"Brann har 8 registrerte startere, ikke 11.",1930-09-28_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1930-10-12,Djerv-Brann 2-3,550d4182-bab2-4541-bec6-f368bebc2920,"Brann har 9 registrerte startere, ikke 11.",1930-10-12_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1931-05-21,Brann-Ny-Solheim 5-0,70c82234-9047-4600-82ea-7acd55b434e9,"Brann har 2 registrerte startere, ikke 11.",1931-05-21_brann-ny-solheim.json
WARNING,BRANN_STARTERS_NOT_11,1931-06-11,Brann-Minde 6-1,07448f9b-0f50-40e9-bf40-d21ca2c19523,"Brann har 4 registrerte startere, ikke 11.",1931-06-11_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1931-06-25,Hardy-Brann 1-3,6e861e81-b4d7-477d-8eb6-07dafcdb44c1,"Brann har 7 registrerte startere, ikke 11.",1931-06-25_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1931-08-09,Brann-Høyanger 7-0,b9d8eda1-cc60-4431-86ae-51dbbdd25d1f,"Brann har 10 registrerte startere, ikke 11.",1931-08-09_brann-hoyanger.json
WARNING,BRANN_STARTERS_NOT_11,1931-08-12,Årstad-Brann 1-3,7a964aee-fd12-41fc-bdc5-cf1f983cba0e,"Brann har 3 registrerte startere, ikke 11.",1931-08-12_arstad-brann.json
WARNING,BRANN_STARTERS_NOT_11,1932-08-14,Brann-Jevnaker 9-0,92839fe1-b7f9-426a-bdb1-ce1a4a240507,"Brann har 7 registrerte startere, ikke 11.",1932-08-14_brann-jevnaker.json
WARNING,BRANN_STARTERS_NOT_11,1932-08-17,Brann-Hardy 4-1,a0224c42-4d17-4a04-bc03-42dfbcd2de9f,"Brann har 8 registrerte startere, ikke 11.",1932-08-17_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1932-09-18,Brann-Hardy 1-0,605dcf8e-1cb8-4930-bfb1-3752f577d367,"Brann har 9 registrerte startere, ikke 11.",1932-09-18_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1933-05-19,Brann-Minde 4-1,e42e2063-bb31-4e69-9501-44fb322d13ca,"Brann har 0 registrerte startere, ikke 11.",1933-05-19_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1933-06-15,Brann-Ny-Solheim 2-0,1b7009dd-5fbf-426f-a6bc-b4d77a4a64a0,"Brann har 0 registrerte startere, ikke 11.",1933-06-15_brann-ny-solheim.json
WARNING,BRANN_STARTERS_NOT_11,1933-06-21,Årstad-Brann 1-1,761dc0ed-cc30-4f21-8d4c-9c6d3b0885f2,"Brann har 4 registrerte startere, ikke 11.",1933-06-21_arstad-brann.json
WARNING,BRANN_STARTERS_NOT_11,1933-06-28,Brann-Hardy 2-2,0ab6cc5c-6034-4c2c-ac36-b1e6c800d7b1,"Brann har 10 registrerte startere, ikke 11.",1933-06-28_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1934-05-02,Minde-Brann 0-7,899cf1e0-42b4-455a-b1f6-fc316c70d159,"Brann har 9 registrerte startere, ikke 11.",1934-05-02_minde-brann.json
WARNING,BRANN_STARTERS_NOT_11,1934-05-24,Brann-Årstad 4-1,bcc20685-a0ca-41ae-9a16-ab32607b5dab,"Brann har 7 registrerte startere, ikke 11.",1934-05-24_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1934-06-12,Brann-Djerv 2-0,23c3b7dc-8300-43ef-a8a2-816c10a392b9,"Brann har 7 registrerte startere, ikke 11.",1934-06-12_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1934-06-20,Brann-Hardy 2-1,2a1b4578-50e2-443a-ac7b-2fad27117d24,"Brann har 10 registrerte startere, ikke 11.",1934-06-20_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1934-08-03,Ny-Solheim-Brann 1-8,a9b4cb26-a670-4056-808f-565396edac6c,"Brann har 2 registrerte startere, ikke 11.",1934-08-03_ny-solheim-brann.json
WARNING,BRANN_STARTERS_NOT_11,1934-08-19,Brann-Dæhlenengen 0-1,7e0f187b-f486-4e7a-b566-76ba5559ce7e,"Brann har 10 registrerte startere, ikke 11.",1934-08-19_brann-daehlenengen.json
WARNING,BRANN_STARTERS_NOT_11,1935-05-09,Brann-Ny-Solheim 3-0,e8b2cf7e-ccac-4913-9c56-f3940658a6b4,"Brann har 8 registrerte startere, ikke 11.",1935-05-09_brann-ny-solheim.json
WARNING,BRANN_STARTERS_NOT_11,1935-05-22,Brann-Hardy 3-0,58877435-c4a0-4173-ba0a-6d375bb80971,"Brann har 9 registrerte startere, ikke 11.",1935-05-22_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1935-06-12,Brann-Djerv 2-4,2a52583f-b31a-4169-bedf-9892594448f5,"Brann har 9 registrerte startere, ikke 11.",1935-06-12_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1935-06-19,Brann-Minde 8-1,52ba0a63-1ac5-478a-b41d-222a9df35d7a,"Brann har 7 registrerte startere, ikke 11.",1935-06-19_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1935-07-24,Brann-Fjell 5-0,4d6d0a84-b962-42fe-94a4-1db8841bf7ab,"Brann har 4 registrerte startere, ikke 11.",1935-07-24_brann-fjell.json
WARNING,BRANN_STARTERS_NOT_11,1935-08-04,Brann-Minde 9-1,ee9afb44-76cf-42b8-82ae-10c83cd8d816,"Brann har 8 registrerte startere, ikke 11.",1935-08-04_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1935-08-07,Frøya-Brann 1-2,c425513d-9b0a-4f20-b2dd-9d6ae89fb0b5,"Brann har 7 registrerte startere, ikke 11.",1935-08-07_froya-brann.json
WARNING,BRANN_STARTERS_NOT_11,1936-05-07,Brann-Frøya 5-0,df228c70-ffc9-4955-bd42-9fa45a8ca465,"Brann har 6 registrerte startere, ikke 11.",1936-05-07_brann-froya.json
WARNING,BRANN_STARTERS_NOT_11,1936-05-14,Brann-Årstad 0-0,878371d0-fb5d-4098-b46b-027bdc8199e4,"Brann har 1 registrerte startere, ikke 11.",1936-05-14_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1936-05-26,Brann-Hardy 0-3,f8ebf1fd-9ca7-4299-8b91-971a992cc548,"Brann har 7 registrerte startere, ikke 11.",1936-05-26_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1936-06-25,Brann-Minde 4-0,a44236ee-ba97-4274-9f0f-cb3dcf3146b9,"Brann har 6 registrerte startere, ikke 11.",1936-06-25_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1936-08-12,Viggo-Brann 1-7,2c325e25-cbc7-4ff7-8a80-73117b1695a7,"Brann har 6 registrerte startere, ikke 11.",1936-08-12_viggo-brann.json
WARNING,BRANN_STARTERS_NOT_11,1936-08-30,Strømsgodset-Brann 2-0,e2725586-ba2f-4f71-97a3-147b0590a5b9,"Brann har 10 registrerte startere, ikke 11.",1936-08-30_stromsgodset-brann.json
WARNING,BRANN_STARTERS_NOT_11,1937-05-06,Brann-Årstad 1-1,e7db5c2b-a5db-4277-9826-cdcf0e955b39,"Brann har 7 registrerte startere, ikke 11.",1937-05-06_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1937-05-20,Brann-Hardy 3-2,eb3baea7-969a-48d0-8280-dfa477dd1c0a,"Brann har 10 registrerte startere, ikke 11.",1937-05-20_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1937-06-01,Brann-Årstad 2-1,a35b76c6-8892-41e2-8761-00a1f74d39dd,"Brann har 10 registrerte startere, ikke 11.",1937-06-01_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1937-06-06,Høyanger-Brann 1-7,2c60460a-7400-4afe-9cf7-4e9e0d4f8726,"Brann har 6 registrerte startere, ikke 11.",1937-06-06_hoyanger-brann.json
WARNING,BRANN_STARTERS_NOT_11,1937-06-21,Brann-Årstad 9-0,9a39c992-4f63-415a-bb22-86dbff100ecd,"Brann har 9 registrerte startere, ikke 11.",1937-06-21_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1937-06-27,Viking-Brann 3-2,4eba362e-060b-4828-a08f-2c9b476e6566,"Brann har 10 registrerte startere, ikke 11.",1937-06-27_viking-brann.json
WARNING,BRANN_STARTERS_NOT_11,1937-07-02,Djerv-Brann 1-2,a18eb261-47b1-4346-a3e1-1c8a8dd34857,"Brann har 9 registrerte startere, ikke 11.",1937-07-02_djerv-brann.json
WARNING,BRANN_STARTERS_NOT_11,1937-08-03,Brann-Djerv 1-2,33ba0aa8-9d9b-4dac-afef-89b73efcf321,"Brann har 10 registrerte startere, ikke 11.",1937-08-03_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1937-08-12,Viggo-Brann 1-1,c7b01d62-060c-43e4-a037-6a827b3c5e0b,"Brann har 6 registrerte startere, ikke 11.",1937-08-12_viggo-brann.json
WARNING,BRANN_STARTERS_NOT_11,1937-08-24,Brann-Årstad 3-2,213c92ae-1d61-44b4-ba11-486e78f09500,"Brann har 9 registrerte startere, ikke 11.",1937-08-24_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1937-09-05,Brann-Minde 6-3,bd71852e-5315-4a73-b202-faec174d3e59,"Brann har 5 registrerte startere, ikke 11.",1937-09-05_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1937-09-12,Hardy-Brann 3-2,02342afe-e097-474b-b61d-b00594d3c76c,"Brann har 4 registrerte startere, ikke 11.",1937-09-12_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1937-09-19,Brann-Djerv 1-6,850cb350-599f-46f8-bca7-4b5d7b9d68a0,"Brann har 8 registrerte startere, ikke 11.",1937-09-19_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1937-10-03,Brann-Viggo 6-0,6cef51ea-7778-43e3-a4c1-c70424c71802,"Brann har 7 registrerte startere, ikke 11.",1937-10-03_brann-viggo.json
WARNING,BRANN_STARTERS_NOT_11,1938-05-02,Minde-Brann 2-4,b863376e-7fcb-4064-baaf-9b5666b6fb51,"Brann har 10 registrerte startere, ikke 11.",1938-05-02_minde-brann.json
WARNING,BRANN_STARTERS_NOT_11,1938-05-28,Brann-Årstad 5-0,c7ad4cf9-4c58-43c4-9bfc-17d29e5607df,"Brann har 6 registrerte startere, ikke 11.",1938-05-28_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1938-06-12,Brann-Minde 4-0,c3ba8602-a76f-4c73-8f64-46cacf6e4ecd,"Brann har 5 registrerte startere, ikke 11.",1938-06-12_brann-minde.json
WARNING,BRANN_STARTERS_NOT_11,1938-07-03,Brann-Skeid 1-8,f101661b-123a-4f4f-ac5e-29d707c7e806,"Brann har 10 registrerte startere, ikke 11.",1938-07-03_brann-skeid.json
WARNING,BRANN_STARTERS_NOT_11,1938-08-10,Hardy-Brann 4-2,6696885b-b3bc-4dd0-9dc7-356aa1d0e089,"Brann har 7 registrerte startere, ikke 11.",1938-08-10_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1938-08-16,Brann-Årstad 2-1,682b0047-bdff-4f10-89a9-93b9f4ade306,"Brann har 4 registrerte startere, ikke 11.",1938-08-16_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1938-08-31,Brann-Djerv 2-2,894556a3-16d5-41ed-97f5-545dc1fc2fb3,"Brann har 8 registrerte startere, ikke 11.",1938-08-31_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1938-09-24,Brann-Hardy 0-3,1b0bcf6c-3654-4fdd-8214-9c43440be30e,"Brann har 6 registrerte startere, ikke 11.",1938-09-24_brann-hardy.json
WARNING,BRANN_STARTERS_NOT_11,1938-10-09,Brann-Årstad 1-1,dd62dc78-3c58-482d-a4b1-49fd04928adc,"Brann har 7 registrerte startere, ikke 11.",1938-10-09_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1939-05-10,Brann-Viggo 1-0,4472bace-bda5-422b-a744-beaa1213c8e9,"Brann har 5 registrerte startere, ikke 11.",1939-05-10_brann-viggo.json
WARNING,BRANN_STARTERS_NOT_11,1939-05-22,Viggo-Brann 0-2,b0276c37-eb6f-49b7-97e2-90a2edbb2b24,"Brann har 7 registrerte startere, ikke 11.",1939-05-22_viggo-brann.json
WARNING,BRANN_STARTERS_NOT_11,1939-05-26,Brann-Djerv 1-4,4674ed74-54e2-4ce2-bad1-eef2d277d411,"Brann har 8 registrerte startere, ikke 11.",1939-05-26_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1939-06-11,Djerv 1919-Brann 4-3,6074d116-ebbd-437a-8cc1-e82b3f9b815b,"Brann har 6 registrerte startere, ikke 11.",1939-06-11_djerv-1919-brann.json
WARNING,BRANN_STARTERS_NOT_11,1939-08-02,Pallas-Brann 0-2,54af51a2-b20c-4bef-9c22-e2275a902c89,"Brann har 6 registrerte startere, ikke 11.",1939-08-02_pallas-brann.json
WARNING,BRANN_STARTERS_NOT_11,1939-08-15,Brann-Djerv 3-1,16252653-14e7-438a-b9c4-b0d64b40e76b,"Brann har 7 registrerte startere, ikke 11.",1939-08-15_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1939-08-30,Brann-Årstad 1-2,e0d17060-81ee-4a6a-b67d-6098eaa8dea9,"Brann har 7 registrerte startere, ikke 11.",1939-08-30_brann-arstad.json
WARNING,BRANN_STARTERS_NOT_11,1939-09-10,Voss-Brann 5-0,2c01c89f-1616-497a-841c-38847331e294,"Brann har 4 registrerte startere, ikke 11.",1939-09-10_voss-brann.json
WARNING,BRANN_STARTERS_NOT_11,1939-09-17,Brann-Pallas 4-5,e6895870-98d0-48a5-a84d-a343d0de0eac,"Brann har 7 registrerte startere, ikke 11.",1939-09-17_brann-pallas.json
WARNING,BRANN_STARTERS_NOT_11,1939-10-08,Brann-Djerv 4-1,5cd29d66-534f-4de6-aa63-abd0b2ea0a38,"Brann har 8 registrerte startere, ikke 11.",1939-10-08_brann-djerv.json
WARNING,BRANN_STARTERS_NOT_11,1939-10-15,Hardy-Brann 2-1,fc28082f-ed2d-41f4-8175-f95d5a9d45b8,"Brann har 7 registrerte startere, ikke 11.",1939-10-15_hardy-brann.json
WARNING,BRANN_STARTERS_NOT_11,1940-08-04,Brann-Hird 6-0,ed25f12b-5062-476d-925b-1a8c32c76c31,"Brann har 8 registrerte startere, ikke 11.",1940-08-04_brann-hird.json
WARNING,BRANN_STARTERS_NOT_11,1940-08-06,Brann-Pallas 3-0,134875ac-2516-4b15-982a-54a24cb9656e,"Brann har 9 registrerte startere, ikke 11.",1940-08-06_brann-pallas.json
